year,race_key,state_po,district,dem_two_party,dem_winner,incumbent_party,lean_rel_dem,inc_dem,midterm_dem,log_ratio_dem,qual_dem,nat_env,holdout,dem_name,rep_name
2016,NC-04,NC,4,0.682178,true,Democrat,0.233414,1,0,0.000000,0,-0.012633,false,DAVID E PRICE,SUE GOOGE
2016,NC-05,NC,5,0.415983,false,Republican,-0.086784,-1,0,0.000000,0,-0.012633,false,JOSH BRANNON,VIRGINIA FOXX
2016,NC-06,NC,6,0.407709,false,Republican,-0.120569,-1,0,0.000000,0,-0.012633,false,PETE GLIDEWELL,MARK WALKER
2016,NC-07,NC,7,0.390862,false,Republican,-0.010365,-1,0,0.000000,0,-0.012633,false,J WESLEY CASTEEN,DAVID ROUZER
2016,NC-08,NC,8,0.412271,false,Republican,-0.050881,-1,0,0.000000,0,-0.012633,false,THOMAS MILLS,RICHARD HUDSON
2016,NC-09,NC,9,0.418177,false,Republican,-0.042799,-1,0,0.000000,0,-0.012633,false,CHRISTIAN CANO,ROBERT PITTENGER
2016,NC-10,NC,10,0.368610,false,Republican,-0.081222,-1,0,0.000000,0,-0.012633,false,ANDY MILLARD,PATRICK T MCHENRY
2016,NC-11,NC,11,0.359110,false,Republican,-0.085578,-1,0,0.000000,0,-0.012633,false,RICK BRYSON,MARK MEADOWS
2016,NC-12,NC,12,0.670240,true,Democrat,0.285012,1,0,0.000000,0,-0.012633,false,ALMA S ADAMS,LEON THREATT
2016,NC-13,NC,13,0.438966,false,,-0.079305,0,0,0.000000,0,-0.012633,false,BRUCE DAVIS,TED BUDD
2016,ND-00,ND,0,0.255687,false,Republican,0.000000,-1,0,0.000000,0,-0.012633,false,CHASE IRON EYES,KEVIN CRAMER
2016,OH-01,OH,1,0.407841,false,Republican,-0.116941,-1,0,0.000000,0,-0.012633,false,MICHELE YOUNG,STEVE CHABOT
2016,OH-02,OH,2,0.335531,false,Republican,-0.097672,-1,0,0.000000,0,-0.012633,false,WILLIAM R SMITH,BRAD R WENSTRUP
2016,OH-03,OH,3,0.685740,true,Democrat,0.210246,1,0,0.000000,0,-0.012633,false,JOYCE BEATTY,JOHN ADAMS
2016,OH-04,OH,4,0.320111,false,Republican,-0.126592,-1,0,0.000000,0,-0.012633,false,JANET GARRETT,JIM JORDAN
2016,OH-05,OH,5,0.290999,false,Republican,-0.105212,-1,0,0.000000,0,-0.012633,false,JAMES NEU JR,ROBERT E LATTA
2016,OH-06,OH,6,0.293240,false,Republican,-0.043849,-1,0,0.000000,0,-0.012633,false,MICHAEL L LORENTZ,BILL JOHNSON
2016,OH-07,OH,7,0.311396,false,Republican,-0.075291,-1,0,0.000000,0,-0.012633,false,ROY RICH,BOB GIBBS
2016,OH-08,OH,8,0.281728,false,,0.000000,0,0,0.000000,0,-0.012633,false,STEVEN FOUGHT,WARREN DAVIDSON
2016,OH-09,OH,9,0.686865,true,Democrat,0.248934,1,0,0.000000,0,-0.012633,false,MARCY KAPTUR,DONALD P LARSON
2016,OH-10,OH,10,0.337671,false,Republican,-0.124959,-1,0,0.000000,0,-0.012633,false,ROBERT KLEPINGER,MICHAEL R TURNER
2016,OH-11,OH,11,0.802538,true,Democrat,0.000000,1,0,0.000000,0,-0.012633,false,MARCIA L FUDGE,BEVERLY A GOLDSTEIN
2016,OH-12,OH,12,0.309527,false,Republican,-0.146032,-1,0,0.000000,0,-0.012633,false,ED ALBERTSON,PATRICK J TIBERI
2016,OH-13,OH,13,0.677334,true,Democrat,0.216363,1,0,0.000000,0,-0.012633,false,TIM RYAN,RICHARD A MORCKEL
2016,OH-14,OH,14,0.373915,false,Republican,-0.093830,-1,0,0.000000,0,-0.012633,false,MICHAEL WAGER,DAVID P JOYCE
2016,OH-15,OH,15,0.338354,false,Republican,-0.126920,-1,0,0.000000,0,-0.012633,false,SCOTT WHARTON,STEVE STIVERS
2016,OH-16,OH,16,0.346706,false,Republican,-0.031806,-1,0,0.000000,0,-0.012633,false,KEITH MUNDY,JAMES B RENACCI
2016,OK-02,OK,2,0.247346,false,Republican,-0.110634,-1,0,0.000000,0,-0.012633,false,JOSHUA HARRIS-TILL,MARKWAYNE MULLIN
2016,OK-03,OK,3,0.217091,false,Republican,-0.301819,-1,0,0.000000,0,-0.012633,false,FRANKIE ROBBINS,FRANK D LUCAS
2016,OK-04,OK,4,0.272516,false,Republican,-0.222317,-1,0,0.000000,0,-0.012633,false,CHRISTINA OWEN,TOM COLE
2016,OK-05,OK,5,0.391992,false,Republican,-0.123039,-1,0,0.000000,0,-0.012633,false,AL MCAFFREY,STEVE RUSSELL
2016,OR-01,OR,1,0.617261,true,Democrat,0.131971,1,0,0.000000,0,-0.012633,false,SUZANNE BONAMICI,BRIAN J HEINRICH
2016,OR-02,OR,2,0.280933,false,Republican,-0.213473,-1,0,0.000000,0,-0.012633,false,"JAMES ""JIM"" CRARY",GREG WALDEN
2016,OR-04,OR,4,0.583100,true,Democrat,0.090976,1,0,0.000000,0,-0.012633,false,PETER A DEFAZIO,ART ROBINSON
2016,OR-05,OR,5,0.554261,true,Democrat,0.048715,1,0,0.000000,0,-0.012633,false,KURT SCHRADER,COLM WILLIS
2016,PA-01,PA,1,0.822016,true,Democrat,0.338149,1,0,0.000000,0,-0.012633,false,ROBERT A BRADY,DEBORAH WILLIAMS
2016,PA-02,PA,2,0.901771,true,,0.393712,0,0,0.000000,-1,-0.012633,false,DWIGHT EVANS,JAMES A JONES
2016,PA-04,PA,4,0.339437,false,Republican,-0.145765,-1,0,0.000000,0,-0.012633,false,JOSHUA BURKHOLDER,SCOTT PERRY
2016,PA-05,PA,5,0.328356,false,Republican,-0.140582,-1,0,0.000000,0,-0.012633,false,KERITH STRANO TAYLOR,GLENN THOMPSON
2016,PA-06,PA,6,0.427623,false,Republican,-0.082748,-1,0,0.000000,0,-0.012633,false,MIKE PARRISH,RYAN A COSTELLO
2016,PA-07,PA,7,0.405331,false,Republican,-0.105313,-1,0,0.000000,0,-0.012633,false,MARY ELLEN BALCHUNIS,PATRICK MEEHAN
2016,PA-08,PA,8,0.455743,false,,-0.077371,0,0,0.000000,0,-0.012633,false,STEVE SANTARSIERO,BRIAN FITZPATRICK
2016,PA-09,PA,9,0.366591,false,Republican,-0.128083,-1,0,0.000000,0,-0.012633,false,ART HALVORSON,BILL SHUSTER
2016,PA-10,PA,10,0.298311,false,Republican,-0.167178,-1,0,0.000000,0,-0.012633,false,MIKE MOLESEVICH,TOM MARINO
2016,PA-11,PA,11,0.363322,false,Republican,-0.096778,-1,0,0.000000,0,-0.012633,false,MIKE MARSICANO,LOU BARLETTA
2016,PA-12,PA,12,0.382382,false,Republican,-0.028688,-1,0,0.000000,0,-0.012633,false,ERIN R MCCLELLAND,KEITH J ROTHFUS
2016,PA-14,PA,14,0.743661,true,Democrat,0.257608,1,0,0.000000,0,-0.012633,false,MICHAEL F DOYLE,LENNY MCALLISTER
2016,PA-15,PA,15,0.394377,false,Republican,-0.078841,-1,0,0.000000,0,-0.012633,false,RICK DAUGHERTY,CHARLES W DENT
2016,PA-16,PA,16,0.443805,false,,-0.095500,0,0,0.000000,0,-0.012633,false,CHRISTINA HARTMAN,LLOYD K SMUCKER
2016,PA-17,PA,17,0.538040,true,Democrat,0.091775,1,0,0.000000,0,-0.012633,false,MATT CARTWRIGHT,MATT CONNOLLY
2016,RI-01,RI,1,0.647628,true,Democrat,0.053325,1,0,0.000000,0,-0.012633,false,DAVID N CICILLINE,HAROLD RUSSELL TAUB
2016,RI-02,RI,2,0.654386,true,Democrat,0.102080,1,0,0.000000,0,-0.012633,false,JAMES R LANGEVIN,RHUE R REIS
2016,SC-01,SC,1,0.367301,false,Republican,-0.158342,-1,0,0.000000,0,-0.012633,false,DIMITRI CHERNY,MARK SANFORD
2016,SC-02,SC,2,0.364315,false,Republican,0.000000,-1,0,0.000000,0,-0.012633,false,ARIK BJORN,JOE WILSON
2016,SC-03,SC,3,0.270867,false,Republican,-0.178057,-1,0,0.000000,0,-0.012633,false,HOSEA CLEVELAND,JEFF DUNCAN
2016,SC-04,SC,4,0.315771,false,Republican,-0.184515,-1,0,0.000000,0,-0.012633,false,CHRIS FEDALEI,TREY GOWDY
2016,SC-05,SC,5,0.395497,false,Republican,-0.086682,-1,0,0.000000,0,-0.012633,false,FRAN PERSON,MICK MULVANEY
2016,SC-06,SC,6,0.717395,true,Democrat,0.000000,1,0,0.000000,0,-0.012633,false,JAMES E CLYBURN,LAURA STERLING
2016,SC-07,SC,7,0.369582,false,Republican,-0.083206,-1,0,0.000000,0,-0.012633,false,MAL HYMAN,TOM RICE
2016,SD-00,SD,0,0.358972,false,Republican,-0.085833,-1,0,0.000000,0,-0.012633,false,PAULA HAWKS,KRISTI L NOEM
2016,TN-01,TN,1,0.164438,false,Republican,-0.304029,-1,0,0.000000,0,-0.012633,false,ALAN BOHMS,DAVID P ROE
2016,TN-02,TN,2,0.243545,false,Republican,-0.294476,-1,0,0.000000,0,-0.012633,false,STUART STARR,JOHN J DUNCAN JR
2016,TN-03,TN,3,0.302862,false,Republican,-0.145385,-1,0,0.000000,0,-0.012633,false,MELODY SHEKARI,"CHARLES J ""CHUCK"" FLEISCHMANN"
2016,TN-04,TN,4,0.349659,false,,-0.068897,0,0,0.000000,-1,-0.012633,false,STEVEN REYNOLDS,SCOTT DESJARLAIS
2016,TN-05,TN,5,0.625534,true,Democrat,0.154221,1,0,0.000000,0,-0.012633,false,JIM COOPER,STACY RIES SNYDER
2016,TN-06,TN,6,0.234626,false,Republican,0.000000,-1,0,0.000000,0,-0.012633,false,DAVID W KENT,DIANE BLACK
2016,TN-07,TN,7,0.245549,false,Republican,-0.258976,-1,0,0.000000,0,-0.012633,false,THARON CHANDLER,MARSHA BLACKBURN
2016,TN-08,TN,8,0.267328,false,,-0.217378,0,0,0.000000,0,-0.012633,false,RICKEY HOBSON,DAVID KUSTOFF
2016,TN-09,TN,9,0.806711,true,Democrat,0.247928,1,0,0.000000,0,-0.012633,false,STEVE COHEN,WAYNE ALBERSON
2016,TX-01,TX,1,0.246188,false,Republican,-0.237568,-1,0,0.000000,0,-0.012633,false,SHIRLEY J MCKELLAR,LOUIE GOHMERT
2016,TX-02,TX,2,0.372713,false,Republican,-0.176115,-1,0,0.000000,0,-0.012633,false,PAT BRYAN,TED POE
2016,TX-03,TX,3,0.360998,false,Republican,0.000000,-1,0,0.000000,0,-0.012633,false,ADAM P BELL,SAM JOHNSON
2016,TX-06,TX,6,0.400836,false,Republican,-0.107945,-1,0,0.000000,0,-0.012633,false,RUBY FAYE WOOLRIDGE,JOE BARTON
2016,TX-07,TX,7,0.438264,false,Republican,-0.136672,-1,0,0.000000,0,-0.012633,false,JAMES CARGAS,JOHN ABNEY CULBERSON
2016,TX-09,TX,9,0.806437,true,Democrat,0.288131,1,0,0.000000,0,-0.012633,false,AL GREEN,JEFF MARTIN
2016,TX-10,TX,10,0.401381,false,Republican,-0.136727,-1,0,0.000000,0,-0.012633,false,TAWANA W CADIEN,MICHAEL T MCCAUL
2016,TX-12,TX,12,0.278994,false,Republican,-0.237972,-1,0,0.000000,0,-0.012633,false,BILL BRADSHAW,KAY GRANGER
2016,TX-14,TX,14,0.381439,false,Republican,-0.056458,-1,0,0.000000,0,-0.012633,false,MICHAEL COLE,RANDY K WEBER SR
2016,TX-15,TX,15,0.603313,true,,0.111579,0,0,0.000000,0,-0.012633,false,VICENTE GONZALEZ,TIM WESTLEY
2016,TX-17,TX,17,0.366931,false,Republican,0.000000,-1,0,0.000000,0,-0.012633,false,WILLIAM MATTA,BILL FLORES
2016,TX-18,TX,18,0.756599,true,Democrat,0.257296,1,0,0.000000,0,-0.012633,false,SHEILA JACKSON LEE,LORI BARTLEY
2016,TX-21,TX,21,0.389999,false,Republican,-0.142416,-1,0,0.000000,0,-0.012633,false,TOM WAKELY,LAMAR SMITH
2016,TX-22,TX,22,0.404784,false,Republican,-0.178365,-1,0,0.000000,0,-0.012633,false,MARK GIBSON,PETE OLSON
2016,TX-23,TX,23,0.493006,false,Republican,0.013441,-1,0,0.000000,1,-0.012633,false,PETE P GALLEGO,WILL HURD
2016,TX-24,TX,24,0.411759,false,Republican,-0.140322,-1,0,0.000000,0,-0.012633,false,JAN MCDOWELL,KENNY MARCHANT
2016,TX-25,TX,25,0.392782,false,Republican,-0.120826,-1,0,0.000000,0,-0.012633,false,KATHI THOMAS,ROGER WILLIAMS
2016,TX-26,TX,26,0.308607,false,Republican,-0.215428,-1,0,0.000000,0,-0.012633,false,ERIC MAUCK,MICHAEL C BURGESS
2016,TX-27,TX,27,0.383073,false,Republican,-0.102695,-1,0,0.000000,0,-0.012633,false,"RAUL ""ROY"" BARRERA",BLAKE FARENTHOLD
2016,TX-28,TX,28,0.678912,true,Democrat,0.183846,1,0,0.000000,0,-0.012633,false,HENRY CUELLAR,ZEFFEN HARDIN
2016,TX-29,TX,29,0.751396,true,Democrat,0.000000,1,0,0.000000,0,-0.012633,false,GENE GREEN,JULIO GARZA
2016,TX-30,TX,30,0.804179,true,Democrat,0.294478,1,0,0.000000,0,-0.012633,false,EDDIE BERNICE JOHNSON,CHARLES LINGERFELT
2016,TX-31,TX,31,0.384762,false,Republican,-0.147919,-1,0,0.000000,0,-0.012633,false,MIKE CLARK,JOHN R CARTER
2016,TX-33,TX,33,0.737103,true,Democrat,0.226438,1,0,0.000000,0,-0.012633,false,MARC A VEASEY,M MARK MITCHELL
2016,TX-34,TX,34,0.626721,true,Democrat,0.119453,1,0,0.000000,0,-0.012633,false,FILEMON VELA,REY GONZALEZ JR
2016,TX-35,TX,35,0.666389,true,Democrat,0.154990,1,0,0.000000,0,-0.012633,false,LLOYD DOGGETT,SUSAN NARVAIZ
2016,UT-01,UT,1,0.286300,false,Republican,-0.254616,-1,0,0.000000,0,-0.012633,false,PETER C CLEMENS,ROB BISHOP
2016,UT-02,UT,2,0.354814,false,Republican,-0.161414,-1,0,0.000000,0,-0.012633,false,CHARLENE ALBARRAN,CHRIS STEWART
2016,UT-03,UT,3,0.265386,false,Republican,-0.277393,-1,0,0.000000,0,-0.012633,false,STEPHEN P TRYON,JASON CHAFFETZ
2016,UT-04,UT,4,0.434516,false,Republican,-0.009728,-1,0,0.000000,0,-0.012633,false,DOUG OWENS,MIA B LOVE
2016,VA-01,VA,1,0.379476,false,Republican,-0.088674,-1,0,0.000000,0,-0.012633,false,"M D ""MATT"" ROWE",ROBERT J WITTMAN
2016,VA-02,VA,2,0.385396,false,,-0.049685,0,0,0.000000,0,-0.012633,false,SHAUN D BROWN,SCOTT W TAYLOR
2016,VA-03,VA,3,0.668548,true,Democrat,0.303422,1,0,0.000000,0,-0.012633,false,"ROBERT C ""BOBBY"" SCOTT","M L ""MARTY"" WILLIAMS"
2016,VA-04,VA,4,0.578650,true,,-0.081585,0,0,0.000000,0,-0.012633,false,A DONALD MCEACHIN,"MICHAEL L ""MIKE"" WADE"
2016,VA-05,VA,5,0.416569,false,,-0.075322,0,0,0.000000,0,-0.012633,false,JANE D DITTMAR,TOM A GARRETT JR
2016,VA-06,VA,6,0.332217,false,Republican,-0.164988,-1,0,0.000000,0,-0.012633,false,KAI E DEGNER,BOB GOODLATTE
2016,VA-07,VA,7,0.423459,false,,-0.096601,0,0,0.000000,0,-0.012633,false,EILEEN M BEDELL,DAVE BRAT
2016,VA-08,VA,8,0.714853,true,Democrat,0.167406,1,0,0.000000,0,-0.012633,false,DONALD S BEYER JR,CHARLES A HERNICK
2016,VA-09,VA,9,0.292227,false,Republican,-0.124987,-1,0,0.000000,0,-0.012633,false,DEREK W KITTS,H MORGAN GRIFFITH
2016,VA-10,VA,10,0.471043,false,Republican,-0.112461,-1,0,0.000000,0,-0.012633,false,LUANN L BENNETT,BARBARA COMSTOCK
2016,WA-01,WA,1,0.554150,true,Democrat,0.028026,1,0,0.000000,0,-0.012633,false,SUZAN K DELBENE,ROBERT J SUTHERLAND
2016,WA-02,WA,2,0.640163,true,Democrat,0.100082,1,0,0.000000,0,-0.012633,false,RICK LARSEN,MARC HENNEMANN
2016,WA-03,WA,3,0.382473,false,Republican,-0.115132,-1,0,0.000000,0,-0.012633,false,JIM MOELLER,JAIME HERRERA BEUTLER
2016,WA-05,WA,5,0.403590,false,Republican,-0.130518,-1,0,0.000000,0,-0.012633,false,JOE PAKOOTAS,CATHY MCMORRIS RODGERS
2016,WA-06,WA,6,0.615305,true,Democrat,0.078643,1,0,0.000000,0,-0.012633,false,DEREK KILMER,TODD A BLOOM
2016,WA-08,WA,8,0.398049,false,Republican,-0.107860,-1,0,0.000000,0,-0.012633,false,TONY VENTRELLA,DAVID G REICHERT
2016,WA-09,WA,9,0.728874,true,Democrat,0.204838,1,0,0.000000,0,-0.012633,false,ADAM SMITH,DOUG BASLER
2016,WA-10,WA,10,0.586652,true,Democrat,0.074246,1,0,0.000000,0,-0.012633,false,DENNY HECK,JIM POSTMA
2016,WV-01,WV,1,0.310266,false,Republican,-0.136170,-1,0,0.000000,0,-0.012633,false,MIKE MANYPENNY,DAVID B MCKINLEY
2016,WV-02,WV,2,0.418187,false,,-0.208998,0,0,0.000000,0,-0.012633,false,MARK HUNT,ALEXANDER X MOONEY
2016,WV-03,WV,3,0.261004,false,Republican,0.028480,-1,0,0.000000,0,-0.012633,false,MATT DETCH,EVAN H JENKINS
2016,WI-01,WI,1,0.317446,false,Republican,-0.069871,-1,0,0.000000,0,-0.012633,false,RYAN SOLEN,PAUL D RYAN
2016,WI-02,WI,2,0.688003,true,Democrat,0.169050,1,0,0.000000,0,-0.012633,false,MARK POCAN,PETER THERON
2016,WI-05,WI,5,0.305123,false,Republican,-0.190094,-1,0,0.000000,0,-0.012633,false,KHARY PENEBAKER,F JAMES SENSENBRENNER JR
2016,WI-06,WI,6,0.394616,false,Republican,-0.133127,-1,0,0.000000,0,-0.012633,false,SARAH LLOYD,GLENN GROTHMAN
2016,WI-07,WI,7,0.382927,false,Republican,-0.072848,-1,0,0.000000,0,-0.012633,false,MARY HOEFT,SEAN P DUFFY
2016,WI-08,WI,8,0.373190,false,,-0.071290,0,0,0.000000,0,-0.012633,false,TOM NELSON,MIKE GALLAGHER
2016,WY-00,WY,0,0.325787,false,,-0.254342,0,0,0.000000,0,-0.012633,false,RYAN GREENE,LIZ CHENEY
2018,AL-01,AL,1,0.368012,false,Republican,0.000000,-1,1,0.000000,0,0.019509,false,ROBERT KENNEDY JR,BRADLEY BYRNE
2018,AL-02,AL,2,0.384974,false,Republican,-0.033519,-1,1,0.000000,0,0.019509,false,TABITHA ISNER,MARTHA ROBY
2018,AL-03,AL,3,0.362417,false,Republican,-0.157598,-1,1,0.000000,0,0.019509,false,MALLORY HAGAN,MIKE ROGERS
2018,AL-04,AL,4,0.201485,false,Republican,0.000000,-1,1,0.000000,0,0.019509,false,LEE AUMAN,ROBERT ADERHOLT
2018,AL-05,AL,5,0.389279,false,Republican,-0.155310,-1,1,0.000000,0,0.019509,false,PETER JOFFRION,MO BROOKS
2018,AL-06,AL,6,0.307866,false,Republican,-0.232949,-1,1,0.000000,0,0.019509,false,DANNER KLINE,GARY PALMER
2018,AK-00,AK,0,0.466937,false,Republican,-0.070170,-1,1,0.000000,0,0.019509,false,ALYSE S GALVIN,DON YOUNG
2018,AZ-01,AZ,1,0.538448,true,Democrat,0.051415,1,1,0.000000,0,0.019509,false,TOM O'HALLERAN,WENDY ROGERS
2018,AZ-02,AZ,2,0.547464,true,,-0.056952,0,1,0.000000,1,0.019509,false,ANN KIRKPATRICK,LEA MARQUEZ PETERSON
2018,AZ-03,AZ,3,0.638655,true,Democrat,0.000000,1,1,0.000000,0,0.019509,false,RAUL GRIJALVA,"NICOLAS ""NICK"" PIERSON"
2018,AZ-04,AZ,4,0.309190,false,Republican,-0.201900,-1,1,0.000000,0,0.019509,false,DAVID BRILL,PAUL GOSAR
2018,AZ-05,AZ,5,0.405754,false,Republican,-0.128318,-1,1,0.000000,0,0.019509,false,JOAN GREENE,ANDY BIGGS
2018,AZ-06,AZ,6,0.448070,false,Republican,-0.108670,-1,1,0.000000,0,0.019509,false,ANITA MALIK,DAVID SCHWEIKERT
2018,AZ-08,AZ,8,0.445359,false,,0.000000,0,1,0.000000,0,0.019509,false,HIRAL TIPIRNENI,DEBBIE LESKO
2018,AZ-09,AZ,9,0.610856,true,,0.122049,0,1,0.000000,0,0.019509,false,GREG STANTON,STEPHEN L FERRARA
2018,AR-01,AR,1,0.294446,false,,0.000000,0,1,0.000000,-1,0.019509,false,CHINTAN DESAI,RICK CRAWFORD
2018,AR-02,AR,2,0.467796,false,,-0.100502,0,1,0.000000,-1,0.019509,false,CLARKE TUCKER,FRENCH HILL
2018,AR-03,AR,3,0.335102,false,Republican,0.000000,-1,1,0.000000,0,0.019509,false,JOSH MAHONY,STEVE WOMACK
2018,AR-04,AR,4,0.318766,false,Republican,0.000000,-1,1,0.000000,0,0.019509,false,HAYDEN CATHERINE SHAMEL,BRUCE WESTERMAN
2018,CA-01,CA,1,0.451134,false,,-0.077898,0,1,0.000000,-1,0.019509,false,AUDREY DENNEY,DOUG LA MALFA
2018,CA-02,CA,2,0.770080,true,Democrat,0.281134,1,1,0.000000,0,0.019509,false,JARED HUFFMAN,DALE K MENSING
2018,CA-03,CA,3,0.580729,true,Democrat,0.106148,1,1,0.000000,0,0.019509,false,JOHN GARAMENDI,CHARLIE SCHAUPP
2018,CA-04,CA,4,0.458685,false,Republican,-0.114566,-1,1,0.000000,0,0.019509,false,JESSICA MORSE,TOM MCCLINTOCK
2018,CA-07,CA,7,0.550450,true,Democrat,0.024347,1,1,0.000000,0,0.019509,false,AMI BERA,ANDREW GRANT
2018,CA-09,CA,9,0.564915,true,Democrat,0.086228,1,1,0.000000,0,0.019509,false,JERRY MCNERNEY,MARLA LIVENGOOD
2018,CA-10,CA,10,0.522510,true,Republican,-0.004371,-1,1,0.000000,0,0.019509,false,JOSH HARDER,JEFF DENHAM
2018,CA-11,CA,11,0.741324,true,Democrat,0.233161,1,1,0.000000,0,0.019509,false,MARK DESAULNIER,JOHN FITZGERALD
2018,CA-12,CA,12,0.868232,true,Democrat,0.000000,1,1,0.000000,0,0.019509,false,NANCY PELOSI,LISA REMMER
2018,CA-14,CA,14,0.792226,true,Democrat,0.321265,1,1,0.000000,0,0.019509,false,JACKIE SPEIER,CRISTINA OSMENA
2018,CA-15,CA,15,0.729675,true,Democrat,0.250301,1,1,0.000000,0,0.019509,false,ERIC SWALWELL,RUDY L PETERS JR
2018,CA-16,CA,16,0.575452,true,Democrat,0.092982,1,1,0.000000,0,0.019509,false,JIM COSTA,ELIZABETH HENG
2018,CA-17,CA,17,0.753474,true,Democrat,0.000000,1,1,0.000000,0,0.019509,false,RO KHANNA,RON COHEN
2018,CA-18,CA,18,0.744916,true,Democrat,0.224083,1,1,0.000000,0,0.019509,false,ANNA G ESHOO,CHRISTINE RUSSELL
2018,CA-19,CA,19,0.737549,true,Democrat,0.252078,1,1,0.000000,0,0.019509,false,ZOE LOFGREN,JUSTIN JAMES AGUILERA
2018,CA-21,CA,21,0.503793,true,Republican,-0.054749,-1,1,0.000000,0,0.019509,false,TJ COX,DAVID G VALADAO
2018,CA-22,CA,22,0.472778,false,Republican,-0.163018,-1,1,0.000000,0,0.019509,false,ANDREW JANZ,DEVIN G NUNES
2018,CA-23,CA,23,0.362830,false,Republican,-0.179118,-1,1,0.000000,0,0.019509,false,TATIANA MATTA,KEVIN MCCARTHY
2018,CA-24,CA,24,0.585555,true,Democrat,0.046824,1,1,0.000000,0,0.019509,false,SALUD CARBAJAL,JUSTIN FAREED
2018,CA-25,CA,25,0.543661,true,,-0.018667,0,1,0.000000,-1,0.019509,false,KATIE HILL,STEVE KNIGHT
2018,CA-26,CA,26,0.619420,true,Democrat,0.116428,1,1,0.000000,0,0.019509,false,JULIA BROWNLEY,ANTONIO SABATO JR
2018,CA-28,CA,28,0.783720,true,Democrat,0.292500,1,1,0.000000,0,0.019509,false,ADAM B SCHIFF,JOHNNY J NALBANDIAN
2018,CA-29,CA,29,0.806099,true,Democrat,0.000000,1,1,0.000000,0,0.019509,false,TONY CARDENAS,BENITO BENNY BERNAL
2018,CA-30,CA,30,0.734016,true,Democrat,0.239017,1,1,0.000000,0,0.019509,false,BRAD SHERMAN,MARK S REED
2018,CA-31,CA,31,0.587445,true,Democrat,0.073309,1,1,0.000000,0,0.019509,false,PETE AGUILAR,SEAN FLYNN
2018,CA-32,CA,32,0.687783,true,Democrat,0.000000,1,1,0.000000,0,0.019509,false,GRACE FLORES NAPOLITANO,JOSHUA M SCOTT
2018,CA-33,CA,33,0.700284,true,Democrat,0.177032,1,1,0.000000,0,0.019509,false,TED W LIEU,KENNETH WESTON WRIGHT
2018,CA-35,CA,35,0.693982,true,Democrat,0.236542,1,1,0.000000,0,0.019509,false,NORMA J TORRES,CHRISTIAN LEONEL VALIENTE
2018,CA-36,CA,36,0.590166,true,Democrat,0.133173,1,1,0.000000,0,0.019509,false,RAUL RUIZ,KIMBERLIN BROWN PELZER
2018,CA-37,CA,37,0.890755,true,Democrat,0.000000,1,1,0.000000,0,0.019509,false,KAREN BASS,RON J BASSILIAN
2018,CA-38,CA,38,0.688518,true,Democrat,0.217416,1,1,0.000000,0,0.019509,false,LINDA T SANCHEZ,RYAN DOWNING
2018,CA-39,CA,39,0.515571,true,,-0.059671,0,1,0.000000,0,0.019509,false,GIL CISNEROS,YOUNG KIM
2018,CA-41,CA,41,0.650997,true,Democrat,0.162147,1,1,0.000000,0,0.019509,false,MARK TAKANO,AJA SMITH
2018,CA-42,CA,42,0.435007,false,Republican,-0.075588,-1,1,0.000000,0,0.019509,false,JULIA C PEACOCK,KEN CALVERT
2018,CA-43,CA,43,0.776692,true,Democrat,0.273475,1,1,0.000000,0,0.019509,false,MAXINE WATERS,OMAR NAVARRO
2018,CA-45,CA,45,0.520510,true,Republican,-0.072964,-1,1,0.000000,0,0.019509,false,KATIE PORTER,MIMI WALTERS
2018,CA-46,CA,46,0.691460,true,Democrat,0.000000,1,1,0.000000,0,0.019509,false,LOU CORREA,RUSSELL RENE LAMBERT
2018,CA-47,CA,47,0.648555,true,Democrat,0.149848,1,1,0.000000,0,0.019509,false,ALAN LOWENTHAL,JOHN BRISCOE
2018,CA-48,CA,48,0.535520,true,Republican,-0.070564,-1,1,0.000000,0,0.019509,false,HARLEY ROUDA,DANA ROHRABACHER
2018,CA-49,CA,49,0.564190,true,,0.010020,0,1,0.000000,0,0.019509,false,MIKE LEVIN,DIANE L HARKEY
2018,CA-50,CA,50,0.482845,false,Republican,-0.121879,-1,1,0.000000,0,0.019509,false,AMMAR CAMPA-NAJJAR,DUNCAN HUNTER
2018,CA-51,CA,51,0.712010,true,Democrat,0.240175,1,1,0.000000,0,0.019509,false,JUAN VARGAS,JUAN M HIDALGO JR
2018,CA-52,CA,52,0.638471,true,Democrat,0.077890,1,1,0.000000,0,0.019509,false,SCOTT PETERS,OMAR QUDRAT
2018,CA-53,CA,53,0.690741,true,Democrat,0.182726,1,1,0.000000,0,0.019509,false,SUSAN A DAVIS,MORGAN MURTAUGH
2018,CO-01,CO,1,0.762053,true,Democrat,0.222723,1,1,0.000000,0,0.019509,false,DIANA DEGETTE,CHARLES CASPER STOCKHAM
2018,CO-02,CO,2,0.641785,true,,0.117444,0,1,0.000000,0,0.019509,false,JOE NEGUSE,PETER YU
2018,CO-03,CO,3,0.458110,false,Republican,-0.062417,-1,1,0.000000,0,0.019509,false,DIANE MITSCH BUSH,SCOTT R TIPTON
2018,CO-04,CO,4,0.393807,false,Republican,-0.154881,-1,1,0.000000,0,0.019509,false,KAREN MCCORMICK,KEN BUCK
2018,CO-05,CO,5,0.408068,false,Republican,-0.156103,-1,1,0.000000,0,0.019509,false,STEPHANY ROSE SPAULDING,DOUG LAMBORN
